"4.0542","D","+ Umlagerung im Zusammenhang mit multifokalen Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): Gesicht, Hals (ohne Nacken), Hand, grösstes Exzisat kleiner als 2 cm²","","","2007-04-01","2199-12-31","2007-01-08"
"4.055","D","Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): Gesicht, Hals (ohne Nacken), Hand, mehr als  2 {cm2} Exzisat, erste 2 {cm2}","Gilt auch für offene Biopsie (sog. Probeexzision); inkl. Verschluss.","","2001-01-01","2007-12-31","2007-09-25"
"4.055","D","Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): Gesicht, Hals (ohne Nacken), Hand, mehr als 2 cm² Exzisat, erste 2 cm²","Gilt auch für offene Biopsie (sog. Probeexzision); inkl. Verschluss.","","2008-01-01","2199-12-31","2007-09-25"
"4.056","D","+ Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): Gesicht, Hals (ohne Nacken), Hand, mehr als  2 {cm2} Exzisat, jede weitere 2 {cm2}","","","2001-01-01","2007-12-31","2007-09-25"
"4.056","D","+ Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): Gesicht, Hals (ohne Nacken), Hand, mehr als 2 cm² Exzisat, jede weitere 2 cm²","","","2008-01-01","2199-12-31","2007-09-25"
"4.057","D","=+ Zuschlag für Nachexzision innerhalb der gleichen operativen Versorgung","Nachexzision zwecks Sicherung der Radikalität der operativen Versorgung anlässlich Ergebnis einer malignen Histologie bei Schnellschnittuntersuchung des Exzisates; exkl. Wartezeit(-en) auf Ergebnis der Schnellschnittuntersuchung(-en) siehe (00.1410).","","2001-01-01","2199-12-31","2001-11-08"
"4.058","D","Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): übrige Regionen, bis 5 {cm2}","Inkl. Direktverschluss.","","2001-01-01","2007-03-31","2007-01-08"
"4.058","D","Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): übrige Regionen, grösstes Exzisat kleiner als 5 cm², erste 5 cm²","Inkl. Direktverschluss.","","2007-04-01","2007-12-31","2007-09-25"
"4.058","D","Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): übrige Regionen, grösstes Exzisat kleiner als 5 cm²,  erstes Exzisat kleiner als 5 cm²","Inkl. Direktverschluss.","","2008-01-01","2199-12-31","2007-09-25"
"4.0581","D","+ Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): übrige Regionen, grösstes Exzisat kleiner als 5 cm², jede weitere Exzision kleiner als 5 cm²","","","2007-04-01","2199-12-31","2007-01-08"
"4.0582","D","+ Umlagerung im Zusammenhang mit multifokalen Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): übrige Regionen, grösstes Exzisat kleiner als 5 cm²","","","2007-04-01","2199-12-31","2007-01-08"
"4.059","D","Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): übrige Regionen, mehr als 5 {cm2}, erste 5 {cm2}","Inkl. Direktverschluss.","","2001-01-01","2199-12-31","2007-01-08"
"4.06","D","+ Exzision von Hautprozessen (Tumor, entzündliche Prozesse, Schmutztätowierung, Tätowierung, Narbenfläche): übrige Regionen, mehr als 5 {cm2}, jede weiteren 5 {cm2}","Inkl. Direktverschluss.","","2001-01-01","2199-12-31","2007-01-08"
"4.061","D","Exzision subkutaner Prozess: Gesicht, Hals (ohne Nacken), Hand, bis 2 cm Exzisat (max. Durchmesser)","Inkl. offener Biopsie (sog. Probeexzision); inkl. Direktverschluss.","","2001-01-01","2199-12-31","2007-09-25"
"4.062","D","+ %-Zuschlag für Exzision eines histologisch nachgewiesenen kavernösen Hämangioms, Lymphangioms, Neurofibroms: Gesicht, Hals (ohne Nacken), Hand","","","2001-01-01","2007-03-31","2007-01-08"
"4.062","D","+ %-Zuschlag für Exzision eines histologisch nachgewiesenen kavernösen Hämangioms, Lymphangioms, Neurofibroms: Gesicht, Hals (ohne Nacken), Hand","Zuschlag von 70% (AL und TL).","","2007-04-01","2199-12-31","2007-01-08"
"4.063","D","Exzision subkutaner Prozess: Gesicht, Hals (ohne Nacken), Hand, mehr als 2 cm Exzisat, erste 2 cm (max. Durchmesser)","Inkl. offener Biopsie (sog. Probeexzision); inkl. Direktverschluss.","","2001-01-01","2199-12-31","2007-09-25"
"4.064","D","+ Exzision subkutaner Prozess: Gesicht, Hals (ohne Nacken), Hand, mehr als 2 cm Exzisat, jede weitere 2 cm (max. Durchmesser)","","","2001-01-01","2199-12-31","2007-09-25"
"4.065","D","=+ Beugesehnennaht primär/sekundär ausserhalb des Digitalkanals, pro Sehne, als Zuschlagsleistung","Als Hauptleistung siehe (24.3120).","","2001-01-01","2199-12-31","2001-11-08"
"4.066","D","=+ Naht der Patellarsehne, als Zuschlagsleistung","Inkl. allf. Entlastungscerclage.  Als Hauptleistung siehe (24.6320).","","2001-01-01","2199-12-31","2001-11-08"
"4.067","D","=+ Sehnennaht am Unterschenkel, pro Sehne, durch den gleichen Zugang, als Zuschlagsleistung","Gilt nicht für Achillessehne.  Als Hauptleistung siehe (24.7150).","","2001-01-01","2199-12-31","2007-09-25"
"4.068","D","=+ Naht u/o Plastik der Achillessehne, jede Methode, als Zuschlagsleistung","Inkl. allf. Verlängerung, knöcherner Verankerung, Tenolyse; inkl. allf. Transplantatentnahme/Transplantatbearbeitung.  Als Hauptleistung siehe (24.7130).","","2001-01-01","2199-12-31","2001-11-08"
"4.069","D","=+ Sehnennaht im Fussbereich, pro Flexorensehne, als Zuschlagsleistung","Als Hauptleistung siehe (24.8880).","","2001-01-01","2199-12-31","2001-11-08"
"4.07","D","=+ Sehnennaht im Fussbereich, pro Extensorensehne, als Zuschlagsleistung","Gilt nicht für Achillessehne.  Als Hauptleistung siehe (24.8860).","","2001-01-01","2199-12-31","2001-11-08"
"4.071","D","=+ Sehnenrekonstruktion mit Transplantat im Fussbereich, pro Sehne, als Zuschlagsleistung","Gilt nicht für Achillessehne; inkl. Transplantatentnahme und Transplantatbearbeitung.  Als Hauptleistung siehe (24.8920).","","2001-01-01","2199-12-31","2001-11-08"
"4.072","D","=+ Sehnennaht, als Zuschlagsleistung","Gilt nur für die Fälle, bei denen operative Versorgungen an Sehnen nicht eingeschlossen oder nicht als solche speziell erwähnt sind.","","2001-01-01","2199-12-31","2001-11-08"
"4.073","D","=+ Muskelnaht, oberflächlich, Adaption, als Zuschlagsleistung","Oberflächlich: direkt unter Subcutis/Faszie.  Als Hauptleistung siehe (24.0040).","","2001-01-01","2199-12-31","2001-11-08"
"4.074","D","=+ Muskelnaht, tief, Adaption, als Zuschlagsleistung","Tief: nicht direkt unter Subcutis/Faszie.  Als Hauptleistung siehe (24.0050).","","2001-01-01","2199-12-31","2001-11-08"
"4.075","D","=+ Muskelsehnenplastik, oberflächlich, als Zuschlagsleistung","Oberflächlich: direkt unter Subcutis/Faszie.  Als Hauptleistung siehe (24.0060).","","2001-01-01","2199-12-31","2001-11-08"
"4.076","D","=+ Muskelsehnenplastik, tief, als Zuschlagsleistung","Tief: nicht direkt unter Subcutis/Faszie.  Als Hauptleistung siehe (24.0070).","","2001-01-01","2199-12-31","2001-11-08"
"4.077","D","=+ Resektion einer Bursa im Ellbogenbereich, als Zuschlagsleistung","z.B. bei Ellbogenverletzung  Als Hauptleistung siehe (24.1930).","","2001-01-01","2199-12-31","2001-11-08"
"4.078","D","=+ Resektion einer Gelenkzyste/Sehnenzyste/tiefen oder oberflächlichen Bursa im Kniegelenkbereich, als Zuschlagsleistung","z.B. Baker Zyste, Bursa semitendinosa, Bursa subpatellaris, Bursa praepatellaris, Bursa infrapatellaris, Ganglien, gilt nicht für Meniskusganglion siehe (24.5990).  Als Hauptleistung siehe (24.6510) oder (24.6520).","","2001-01-01","2199-12-31","2001-11-08"
"4.079","D","=+ Offene Versorgung einer Verletzung der peripheren tiefen venösen Gefässe, als Zuschlagsleistung","Naht u/o kontinuitätserhaltende Rekonstruktion; ohne allf. gefässprothetischer Massnahmen; gilt nicht für subkutane Venen.  Als Hauptleistung siehe (18.1420).","","2001-01-01","2199-12-31","2001-11-08"
"4.08","D","=+ Naht eines Nervenastes im Handbereich/Gesichtsschädel, als Zuschlagsleistung","z.B. Digitalnerven, N. supraorbitalis, N. infraorbitalis; gilt nicht für N. facialis mit Ästen und N. lingualis, N. mandibularis, N. alveolaris, N. mentalis.  Als Hauptleistung siehe (05.2730).","","2001-01-01","2199-12-31","2001-11-08"
"4.081","D","=+ Naht eines Nervenastes ausserhalb Gesichtsbereich/Handbereich, pro Nervenast, als Zuschlagsleistung","Gilt auch für Klebetechnik.  Als Hauptleistung siehe (05.2710).","","2001-01-01","2199-12-31","2001-11-08"
"4.082","D","=+ Naht u/o Dekompression eines Nervenstammes im Schulterbereich, als Zuschlagsleistung","z.B. N. axillaris, N. suprascapularis  Als Hauptleistung siehe (05.2760).","","2001-01-01","2199-12-31","2001-11-08"
"4.083","D","=+ Zuschlag für jede weitere Nervennaht bei Naht eines Nervenstammes im Schulterbereich/Oberarmbereich, durch gleichen Zugang","","","2001-01-01","2199-12-31","2001-11-08"
"4.084","D","=+ Naht eines Nervenstammes am proximalen Unterarm/Ellbogen, proximalen Unterschenkel/Knie, Oberarm und Oberschenkel, als Zuschlagsleistung","N. medianus, N. ulnaris, N. radialis, N. peronaeus, N. tibialis, N. femoralis, N. ischiadicus.  Als Hauptleistung siehe (05.2750).","","2001-01-01","2199-12-31","2001-11-08"
"4.085","D","=+ Zuschlag für jede weitere Nervennaht bei Naht eines Nervenstammes am proximalen Unterarm/Ellbogen, proximalen Unterschenkel/Knie, Oberarm und Oberschenkel, durch gleichen Zugang","","","2001-01-01","2199-12-31","2001-11-08"
"4.086","D","=+ Naht eines Nervenstammes am distalen Unterarm, Unterschenkel, als Zuschlagsleistung","N. medianus, N. ulnaris, N. radialis, N. peronaeus, N. tibialis.  Als Hauptleistung siehe (05.2740).","","2001-01-01","2199-12-31","2001-11-08"
"4.087","D","Exzision subkutaner Prozess, übrige Regionen, bis 5 cm Exzisat (max. Durchmesser)","Inkl. Direktverschluss.","","2001-01-01","2199-12-31","2001-11-08"
"4.088","D","Exzision subkutaner Prozess, übrige Regionen, mehr als 5 cm Exzisat, erste 5 cm (max. Durchmesser)","Inkl. Direktverschluss.","","2001-01-01","2199-12-31","2001-11-08"
"4.089","D","+ Exzision subkutaner Prozess, übrige Regionen, mehr als 5 cm Exzisat, jede weiteren 3 cm Exzisat (max. Durchmesser)","","","2001-01-01","2199-12-31","2001-11-08"
"4.09","D","Fremdkörperexzision, bis 1 cm Tiefe ab Oberfläche","Fremdkörpertiefe: Massgebend ist der am tiefsten liegende Fremdkörper (Fremdkörperteil).  Unabhängig von der Anzahl Fremdkörper.  Inkl. Fremdkörpersuche, allf. bildgebende Techniken während Operation, allf. Direktverschluss.  Gilt nicht für reine Extraktion.","","2001-01-01","2006-03-31","2006-01-13"
"4.09","D","Fremdkörperexzision, Cutis und Subcutis, bis 1 cm Tiefe ab Oberfläche","Fremdkörpertiefe: Massgebend ist der am tiefsten liegende Fremdkörper (Fremdkörperteil), gemessen im rechten Winkel zur Körperoberfläche.  Unabhängig von der Anzahl Fremdkörper.  Inkl. Fremdkörpersuche, allf. bildgebende Techniken während Operation, allf. Direktverschluss.  Gilt nicht für reine Extraktion.","","2006-04-01","2199-12-31","2006-01-13"
"4.091","D","+ Zuschlag für Fremdkörperexzision, bis 1 cm Tiefe ab Oberfläche, aus Gesicht, Hals (ohne Nacken), Hand, Fusssohle","","","2001-01-01","2199-12-31","2001-11-08"
"4.092","D","Fremdkörperexzision, mehr als 1 cm Tiefe ab Oberfläche","Fremdkörpertiefe: Massgebend ist der am tiefsten liegende Fremdkörper (Fremdkörperteil).  Unabhängig von der Anzahl Fremdkörper.  Inkl. Fremdkörpersuche, allf. bildgebende Techniken während Operation, allf. Direktverschluss.  Gilt nicht für reine Extraktion.","","2001-01-01","2006-03-31","2006-01-13"
"4.092","D","Fremdkörperexzision, Cutis und Subcutis, mehr als 1 cm Tiefe ab Oberfläche","Fremdkörpertiefe: Massgebend ist der am tiefsten liegende Fremdkörper (Fremdkörperteil), gemessen im rechten Winkel zur Körperoberfläche.  Unabhängig von der Anzahl Fremdkörper.  Inkl. Fremdkörpersuche, allf. bildgebende Techniken während Operation, allf. Direktverschluss.  Gilt nicht für reine Extraktion.","","2006-04-01","2199-12-31","2006-01-13"
"4.093","D","+ Zuschlag für Fremdkörperexzision, mehr als 1 cm Tiefe ab Oberfläche, aus Gesicht, Hals (ohne Nacken), Hand, Fusssohle","","","2001-01-01","2199-12-31","2001-11-08"
"4.094","D","Evakuation Nagelhämatom, jede Methode (Bestandteil von 'Allgemeine Grundleistungen')","Finger, Zehen.","","2001-01-01","2199-12-31","2001-11-08"
"4.095","D","Nagelextraktion, pro Nagel","Finger, Zehen.","","2001-01-01","2199-12-31","2001-11-08"
"4.096","D","Keilexzision Nagelbett, eine Nagelseite","Zehe, Finger.  Inkl. Naht.","","2001-01-01","2199-12-31","2001-11-08"
"4.097","D","Keilexzision Nagelbett, beide Nagelseiten","Zehe, Finger.  Inkl. Naht.","","2001-01-01","2199-12-31","2001-11-08"
"4.098","D","Exzision der gesamten Nagelmatrix (Finger, Zehe)","Inkl. Naht.","","2001-01-01","2199-12-31","2001-11-08"
"4.099","D","Exzision Ulkus oder Dekubitus, jede Lokalisation, bis 25 {cm2}","Inkl. allf. Nähte.","","2001-01-01","2199-12-31","2001-11-08"
"4.1","D","Exzision Ulkus oder Dekubitus jeder Lokalisation, mehr als 25 {cm2}","Inkl. allf. Nähte.","","2001-01-01","2199-12-31","2001-11-08"
"4.101","D","Wundversorgung ohne Einbezug komplexer Strukturen, Gesicht, Hals, Hand (ohne Nacken, Kopfhaut), erste 3 cm","Wundversorgung beinhaltet:  - Débridement/Auffrischen Wundrand und Wundgrund - Entfernen von Schmutz/Fremdkörpern - Wundspülung - Wundrandmobilisierung - Glatter und spannungsfreier Wundverschluss (Direktverschluss) - allf. Drainage.  Komplexe Strukturen: siehe Kapitel [04.02.02], Interpretation {1}.","","2001-01-01","2006-03-31","2006-01-13"
"4.101","D","Wundversorgung ohne Einbezug komplexer Strukturen, Gesicht, Hals, Hand (ohne Nacken, Kopfhaut), erste 3 cm","Wundversorgung beinhaltet:  - Débridement/Auffrischen Wundrand und Wundgrund - Entfernen von Schmutz/Fremdkörpern - Wundspülung - Wundrandmobilisierung - Glatter und spannungsfreier Wundverschluss (Direktverschluss) - allf. Drainage.  Komplexe Strukturen: siehe KI-[04.02.02-1].","","2006-04-01","2199-12-31","2006-01-13"
"4.102","D","+ Wundversorgung ohne Einbezug komplexer Strukturen, Gesicht, Hals, Hand (ohne Nacken, Kopfhaut), jede weiteren 3 cm","","","2001-01-01","2199-12-31","2001-11-08"
"4.103","D","Wundversorgung ohne Einbezug komplexer Strukturen, übrige Lokalisationen, erste 6 cm","Wundversorgung beinhaltet:  - Débridement/Auffrischen Wundrand und Wundgrund - Entfernen von Schmutz/Fremdkörpern - Wundspülung - Wundrandmobilisierung - Glatter und spannungsfreier Wundverschluss (Direktverschluss) - allf. Drainage.  Komplexe Strukturen: siehe Kapitel [04.02.02], Interpretation {1}.","","2001-01-01","2006-03-31","2006-01-13"
"4.103","D","Wundversorgung ohne Einbezug komplexer Strukturen, übrige Lokalisationen, erste 6 cm","Wundversorgung beinhaltet:  - Débridement/Auffrischen Wundrand und Wundgrund - Entfernen von Schmutz/Fremdkörpern - Wundspülung - Wundrandmobilisierung - Glatter und spannungsfreier Wundverschluss (Direktverschluss) - allf. Drainage.  Komplexe Strukturen: siehe KI-[04.02.02-1].","","2006-04-01","2199-12-31","2006-01-13"
"4.104","D","+ Wundversorgung ohne Einbezug komplexer Strukturen, übrige Lokalisationen, jede weiteren 6 cm","","","2001-01-01","2199-12-31","2001-11-08"
"4.105","D","Débridement bei offener Wundbehandlung, ohne Einbezug komplexer Strukturen, erste 4 {cm2}","Débridement beinhaltet:   - Débridement/Auffrischen Wundrand und Wundgrund - Entfernen von Schmutz/Fremdkörpern - Wundspülung - allf. Situationsnähte - allf. Drainage.  Gilt nicht für Dekubitus, Ulkus, Verbrennungen.  Komplexe Strukturen: siehe Kapitel [04.02.02], Interpretation {1}.","","2001-01-01","2006-03-31","2006-01-13"
"4.105","D","Débridement bei offener Wundbehandlung, ohne Einbezug komplexer Strukturen, erste 4 {cm2}","Débridement beinhaltet:   - Débridement/Auffrischen Wundrand und Wundgrund - Entfernen von Schmutz/Fremdkörpern - Wundspülung - allf. Situationsnähte - allf. Drainage.  Gilt nicht für Dekubitus, Ulkus, Verbrennungen.  Komplexe Strukturen: siehe KI-[04.02.02-1].","","2006-04-01","2007-03-31","2007-01-08"
"4.105","D","Débridement bei offener Wundbehandlung, ohne Einbezug komplexer Strukturen, erste 4 cm²","Débridement beinhaltet:   - Débridement/Auffrischen Wundrand und Wundgrund - Entfernen von Schmutz/Fremdkörpern - Wundspülung - allf. Situationsnähte - allf. Drainage.  Komplexe Strukturen: siehe KI-[04.02.02-1].","","2007-04-01","2199-12-31","2007-01-08"
"4.106","D","+ Débridement bei offener Wundbehandlung, ohne Einbezug komplexer Strukturen, jede weiteren 4 {cm2}","","","2001-01-01","2199-12-31","2001-11-08"
"4.107","D","Exploration und Versorgung tiefer Schussverletzung, Stichverletzung, Pfählungsverletzung mit Kanal mehr als 5 cm Tiefe","Bei traumatischer Gelenkeröffnung kann die entsprechende Arthrotomietarifposition verrechnet werden.","","2001-01-01","2199-12-31","2001-11-08"
"4.108","D","Wundversorgung mit Einbezug komplexer Strukturen, Gesicht, Hals, Hand (ohne Nacken, Kopfhaut), erste 3 cm","Wundversorgung beinhaltet:   - Débridement/Auffrischen Wundrand und Wundgrund - Entfernen von Schmutz/Fremdkörpern - Wundspülung - Wundrandmobilisierung - Glatter und spannungsfreier Wundverschluss (Direktverschluss) - allf. Drainage.  Bei traumatischer Gelenkeröffnung kann die entsprechende Arthrotomietarifposition verrechnet werden.","","2001-01-01","2199-12-31","2001-11-08"
"4.109","D","+ Wundversorgung mit Einbezug komplexer Strukturen, Gesicht, Hals, Hand (ohne Nacken, Kopfhaut), jede weiteren 3 cm","","","2001-01-01","2199-12-31","2001-11-08"
"4.11","D","Wundversorgung mit Einbezug komplexer Strukturen, übrige Lokalisationen, erste 6 cm","Wundversorgung beinhaltet:  - Débridement/Auffrischen Wundrand und Wundgrund - Entfernen von Schmutz/Fremdkörpern - Wundspülung - Wundrandmobilisierung - Glatter und spannungsfreier Wundverschluss (Direktverschluss) - allf. Drainage.  Bei traumatischer Gelenkeröffnung kann die entsprechende Arthrotomietarifposition verrechnet werden.","","2001-01-01","2199-12-31","2001-11-08"
"4.111","D","+ Wundversorgung mit Einbezug komplexer Strukturen, übrige Lokalisationen, jede weiteren 6 cm","","","2001-01-01","2199-12-31","2001-11-08"
"4.112","D","Débridement bei offener Wundbehandlung mit Einbezug komplexer Strukturen, erste 4 {cm2}","Débridement beinhaltet:   - Débridement/Auffrischen Wundrand und Wundgrund - Entfernen von Schmutz/Fremdkörpern - Wundspülung - allf. Situationsnähte - allf. Drainage.  Gilt nicht für Dekubitus, Ulkus, Verbrennungen  Bei traumatischer Gelenkeröffnung kann die entsprechende Arthrotomietarifposition verrechnet werden.","","2001-01-01","2007-12-31","2007-09-25"
"4.112","D","Débridement bei offener Wundbehandlung mit Einbezug komplexer Strukturen, erste 4 cm²","Débridement beinhaltet:   - Débridement/Auffrischen Wundrand und Wundgrund - Entfernen von Schmutz/Fremdkörpern - Wundspülung - allf. Situationsnähte - allf. Drainage.  Gilt nicht für Dekubitus, Ulkus, Verbrennungen  Bei traumatischer Gelenkeröffnung kann die entsprechende Arthrotomietarifposition verrechnet werden.","","2008-01-01","2199-12-31","2007-09-25"
"4.113","D","+ Débridement bei offener Wundbehandlung mit Einbezug komplexer Strukturen, jede weiteren 4 {cm2}","","","2001-01-01","2199-12-31","2001-11-08"
"4.114","D","Wundspülung durch den Facharzt (Bestandteil von 'Allgemeine Grundleistungen')","","","2001-01-01","2199-12-31","2001-11-08"
"4.115","D","Direktverschluss einer Wunde mit Klebestreifen, Gewebeleim, Klammern, durch den Facharzt (Bestandteil von 'Allgemeine Grundleistungen')","","","2001-01-01","2199-12-31","2001-11-08"
"4.116","D","Entfernung von Klammern und/oder Nahtmaterial (Bestandteil von 'Allgemeine Grundleistungen')","Gilt auch für Fadenentfernung.","","2001-01-01","2199-12-31","2001-11-08"
"4.117","D","Wundbehandlung ohne Einbezug komplexer Strukturen durch nichtärztliches Personal, Wunden mit einer Fläche von 5 cm² bis 10 cm²","Gilt für chronische Wunden oder bei Wunden wie diabetischer Fuss, Dekubiti, onkologische Wunden, Versorgung von Fisteln. Kann nur in Spitälern gemäss Art 39 {KVG} und Einrichtungen der ambulanten Krankenpflege gemäss Art 36a {KVG}  abgerechnet werden.","","2008-01-01","2199-12-31","2007-09-25"
"4.1175","D","Wundbehandlung ohne Einbezug komplexer Strukturen durch nichtärztliches Personal, Wunden mit einer Fläche von 10.1 cm² bis 20 cm²","Gilt für chronische Wunden oder bei Wunden wie diabetischer Fuss, Dekubiti, onkologische Wunden, Versorgung von Fisteln. Kann nur in Spitälern gemäss Art 39 {KVG} und Einrichtungen der ambulanten Krankenpflege gemäss Art 36a {KVG}  abgerechnet werden.","","2008-01-01","2199-12-31","2007-09-25"
"4.118","D","Wundbehandlung ohne Einbezug komplexer Strukturen durch nichtärztliches Personal, Wunden mit einer Fläche von mehr als 20 cm²","Gilt für chronische Wunden oder bei Wunden wie diabetischer Fuss, Dekubiti, onkologische Wunden, Versorgung von Fisteln. Kann nur in Spitälern gemäss Art 39 {KVG} und Einrichtungen der ambulanten Krankenpflege gemäss Art 36a {KVG}  abgerechnet werden.","","2008-01-01","2199-12-31","2007-09-25"
"4.121","D","Wundverschluss mittels Einbau von Transplantat/Lappenplastik: Gesicht, Hals (ohne Nacken), Hand, erste 2 {cm2}","Für Transplantatentnahme siehe [04.03.03], für Lappenhebung siehe [04.03.04] und Transplantatbearbeitung siehe [04.03.05].","","2001-01-01","2007-12-31","2007-09-25"
"4.121","D","Wundverschluss mittels Einbau von Transplantat/Lappenplastik: Gesicht, Hals (ohne Nacken), Hand, erste 2 cm²","Für Transplantatentnahme siehe [04.03.03], für Lappenhebung siehe [04.03.04] und Transplantatbearbeitung siehe [04.03.05].","","2008-01-01","2199-12-31","2007-09-25"
"4.122","D","+ Wundverschluss mittels Einbau von Transplantat/Lappenplastik: Gesicht, Hals (ohne Nacken), Hand, jede weiteren 2 {cm2}","","","2001-01-01","2199-12-31","2007-09-25"
"4.123","D","=+ Zuschlag für komplexe Formgebung an Ohr, Lid, Nase, Lippe bei Lappenplastik nach Wundverschluss mittels Transplantateinbau/Lappenplastik","","","2001-01-01","2199-12-31","2001-11-08"
"4.124","D","Wundverschluss mittels Einbau von Transplantat/Lappenplastik: übrige Regionen, erste 4 {cm2}","Für Transplantatentnahme siehe [04.03.03], für Lappenhebung siehe [04.03.04] und Transplantatbearbeitung siehe [04.03.05].","","2001-01-01","2007-12-31","2007-09-25"
"4.124","D","Wundverschluss mittels Einbau von Transplantat/Lappenplastik: übrige Regionen, erste 4 cm²","Für Transplantatentnahme siehe [04.03.03], für Lappenhebung siehe [04.03.04] und Transplantatbearbeitung siehe [04.03.05].","","2008-01-01","2199-12-31","2007-09-25"
"4.125","D","+ Wundverschluss mittels Einbau von Transplantat/Lappenplastik: übrige Regionen, jede weiteren 4 {cm2}","Für Transplantatentnahme siehe [04.03.03], für Lappenhebung siehe [04.03.04] und Transplantatbearbeitung siehe [04.03.05].","","2001-01-01","2007-12-31","2007-09-25"
"4.125","D","+ Wundverschluss mittels Einbau von Transplantat/Lappenplastik: übrige Regionen, jede weiteren 4 cm²","Für Transplantatentnahme siehe [04.03.03], für Lappenhebung siehe [04.03.04] und Transplantatbearbeitung siehe [04.03.05].","","2008-01-01","2199-12-31","2007-09-25"
"4.1255","D","+ Wundverschluss mittels Einbau von Transplantat/Lappenplastik: übrige Regionen, Gesamtfläche grösser als 16 cm², jede weiteren 9 cm²","Für Transplantatentnahme siehe [04.03.03], für Lappenhebung siehe [04.03.04] und Transplantat-Bearbeitung siehe [04.03.05]. Diese Tarifposition ist Bestandteil der Leistungsgruppe [LG-62]. ","","2012-06-01","2199-12-31","2012-02-01"
"4.126","D","=+ Zuschlag für komplexe Formgebung an Mamma, Genitale bei Lappenplastik nach Wundverschluss mittels Transplantateinbau/Lappenplastik","","","2001-01-01","2199-12-31","2001-11-08"
"4.127","D","Deckung mit homologem/heterologem/alloplastischem Hautersatz: Gesicht, Hals (ohne Nacken), Hand, Genitale, erste 10 {cm2}","","","2001-01-01","2199-12-31","2001-11-08"
"4.128","D","+ Deckung mit homologem/heterologem/alloplastischem Hautersatz: Gesicht, Hals (ohne Nacken), Hand, Genitale, jede weiteren 10 {cm2}","","","2001-01-01","2199-12-31","2001-11-08"
"4.129","D","Deckung mit alloplastischem/heterologem/homologem Hautersatz: übrige Regionen, erste 100 {cm2}","","","2001-01-01","2199-12-31","2001-11-08"
"4.13","D","+ Deckung mit alloplastischem/heterologem/homologem Hautersatz: übrige Regionen, jede weiteren 100 {cm2}","","","2001-01-01","2199-12-31","2001-11-08"
"4.131","D","Dermabrasio: Gesicht, Hals (ohne Nacken), Hand, jede Methode, erste 5 {cm2}","Gilt auch für Laser (z.B. Superpuls-{CO2}-Laser); gilt auch für Resurfacing.","","2001-01-01","2007-03-31","2007-01-08"
"4.131","D","Dermabrasio: Gesicht, Hals (ohne Nacken), Hand, jede Methode, erste 5 cm²","Gilt auch für Laser (z.B. Superpuls-{CO2}-Laser); gilt auch für Resurfacing.","","2007-04-01","2199-12-31","2007-01-08"
"4.132","D","+ Dermabrasio: Gesicht, Hals (ohne Nacken), Hand, jede Methode, jede weiteren 5 {cm2}","Gilt auch für Laser (z.B. Superpuls-{CO2}-Laser); gilt auch für Resurfacing.","","2001-01-01","2007-03-31","2007-01-08"
"4.132","D","+ Dermabrasio: Gesicht, Hals (ohne Nacken), Hand, jede Methode, jede weiteren 5 cm²","Gilt auch für Laser (z.B. Superpuls-{CO2}-Laser); gilt auch für Resurfacing.","","2007-04-01","2199-12-31","2007-01-08"
"4.133","D","Dermabrasio: übrige Regionen, jede Methode, pro 10 {cm2}","Gilt auch für Laser (z.B. Superpuls-{CO2}-Laser); gilt auch für Resurfacing.","","2001-01-01","2007-03-31","2007-01-08"
"4.133","D","Dermabrasio: übrige Regionen, jede Methode, pro 10 cm²","Gilt auch für Laser (z.B. Superpuls-{CO2}-Laser); gilt auch für Resurfacing.","","2007-04-01","2199-12-31","2007-01-08"
"4.134","D","Dermabrasio: linear, jede Methode, pro 3 cm","(Narben); gilt auch für Laser (z.B. Superpuls-{CO2}-Laser); gilt auch für Resurfacing.","","2001-01-01","2199-12-31","2001-11-08"
"4.135","D","Blasenabtragung: Gesicht, Hals (ohne Nacken), Hand, Genitale, Fuss, pro 25 {cm2}","Bei Verbrennungen usw.","","2001-01-01","2199-12-31","2001-11-08"
"4.136","D","Blasenabtragung: übrige Regionen, pro 200 {cm2}","Bei Verbrennungen usw.","","2001-01-01","2199-12-31","2001-11-08"
