Labatec Pharma SA,,4711198.0,19286.0,59874004.0,,40483.0,"Ceftazidim Labatec, Trockensub 1 g, Durchstf 1 Stk",0.0,0.0,,,,Ceftazidimum,26790.0,N,
Labatec Pharma SA,,4711206.0,19286.0,59874007.0,,40483.0,"Ceftazidim Labatec, Trockensub 2 g, Durchstf 1 Stk",0.0,0.0,,,,Ceftazidimum,26791.0,N,
Labatec Pharma SA,,4942762.0,19287.0,59876006.0,,40725.0,"Ceftriaxon Labatec, Trockensub 1 g, Durchstf 1 Stk",0.0,0.0,,,,Ceftriaxonum,28465.0,N,
Labatec Pharma SA,,4942779.0,19287.0,59876007.0,,40725.0,"Ceftriaxon Labatec, Trockensub 2 g, Durchstf 1 Stk",0.0,0.0,,,,Ceftriaxonum,28466.0,N,
OrPha Swiss GmbH,,4272758.0,19092.0,58622001.0,,40026.0,"Ceftriaxon OrPha, Trockensub 1 g, Durchstf 1 Stk",11.5,25.5,,,,Ceftriaxonum,24621.0,N,7680586220011.0
OrPha Swiss GmbH,,4272787.0,19092.0,58622004.0,,40026.0,"Ceftriaxon OrPha, Trockensub 2 g, Durchstf 1 Stk",17.0,35.9,,,,Ceftriaxonum,24623.0,N,7680586220042.0
Sandoz Pharmaceuticals AG,,2986761.0,17877.0,55682035.0,,37742.0,"Ceftriaxon Sandoz, Trockensub 1 g, Durchstf 1 Stk",8.0,17.35,,,,Ceftriaxonum,13812.0,N,7680556820357.0
Sandoz Pharmaceuticals AG,,2986790.0,17877.0,55682041.0,,37742.0,"Ceftriaxon Sandoz, Trockensub 2 g, Durchstf 1 Stk",13.0,27.2,,,,Ceftriaxonum,13814.0,N,7680556820418.0
Actavis Switzerland AG,,4433635.0,19149.0,58813001.0,,40210.0,"Cefuroxim Actavis, Filmtabl 125 mg, 14 Stk",0.0,0.0,,,,Cefuroximum,25476.0,N,
Actavis Switzerland AG,,4433641.0,19149.0,58813004.0,,40210.0,"Cefuroxim Actavis, Filmtabl 250 mg, 14 Stk",11.66,25.7,,,,Cefuroximum,25477.0,N,7680588130042.0
Actavis Switzerland AG,,4433658.0,19149.0,58813007.0,,40210.0,"Cefuroxim Actavis, Filmtabl 500 mg, 14 Stk",17.69,36.7,,,,Cefuroximum,25478.0,N,7680588130073.0
Axapharm AG,,4274846.0,18978.0,58694001.0,,40026.0,"Cefuroxim Axapharm, Filmtabl 250 mg, 14 Stk",10.79,20.6,,,,Cefuroximum,24670.0,N,7680586940018.0
Axapharm AG,,4274869.0,18978.0,58694003.0,,40026.0,"Cefuroxim Axapharm, Filmtabl 500 mg, 14 Stk",17.69,36.7,,,,Cefuroximum,24671.0,N,7680586940032.0
Mepha Pharma AG,,2910373.0,18211.0,56958001.0,,38353.0,"Cefuroxim Mepha, Lactabs 250 mg, 14 Stk",10.79,20.6,,,,Cefuroximum,14547.0,N,7680569580019.0
Mepha Pharma AG,,2910410.0,18211.0,56958005.0,,38353.0,"Cefuroxim Mepha, Lactabs 500 mg, 14 Stk",17.69,36.7,,,,Cefuroximum,14548.0,N,7680569580057.0
Sandoz Pharmaceuticals AG,,2970197.0,17878.0,55823014.0,,37742.0,"Cefuroxim Sandoz, Trockensub 750 mg i.v., Durchstf 1 Stk",3.65,8.3,,,,Cefuroximum,13816.0,N,7680558230147.0
Sandoz Pharmaceuticals AG,,3266804.0,18161.0,55987006.0,,38961.0,"Cefuroxim Sandoz, Filmtabl 250 mg, 14 Stk",10.74,20.55,,,,Cefuroximum,14842.0,N,7680559870069.0
Sandoz Pharmaceuticals AG,,2970211.0,17878.0,55823018.0,,37742.0,"Cefuroxim Sandoz, Trockensub 1.500 g i.v., Durchstf 1 Stk",6.19,15.3,,,,Cefuroximum,13817.0,N,7680558230185.0
Sandoz Pharmaceuticals AG,,3266827.0,18161.0,55987010.0,,38961.0,"Cefuroxim Sandoz, Filmtabl 500 mg, 14 Stk",17.69,36.7,,,,Cefuroximum,14843.0,N,7680559870106.0
Spirig HealthCare AG,,4578121.0,19321.0,61209001.0,,40422.0,"Cefuroxim Spirig, Filmtabl 250 mg, 14 Stk",10.79,20.6,,,,Cefuroximum,26162.0,N,7680612090014.0
Spirig HealthCare AG,,4578138.0,19321.0,61209002.0,,40422.0,"Cefuroxim Spirig, Filmtabl 500 mg, 14 Stk",17.69,36.7,,,,Cefuroximum,26161.0,N,7680612090021.0
Spirig HealthCare AG,,5940191.0,19321.0,61209003.0,,40422.0,"Cefuroxim Spirig HC, Filmtabl 250 mg, 14 Stk",10.79,20.6,,,,Cefuroximum,33499.0,N,7680612090038.0
Spirig HealthCare AG,,5940216.0,19321.0,61209004.0,,40422.0,"Cefuroxim Spirig HC, Filmtabl 500 mg, 14 Stk",17.69,36.7,,,,Cefuroximum,33500.0,N,7680612090045.0
Pfizer AG,,2085590.0,17306.0,54994028.0,,36234.0,"Celebrex, Kaps 100 mg, 30 Stk",18.9,38.1,,,,Celecoxibum,1904.0,N,7680549940284.0
Pfizer AG,,2085615.0,17306.0,54994044.0,,36234.0,"Celebrex, Kaps 200 mg, 30 Stk",31.29,52.3,,,,Celecoxibum,1906.0,N,7680549940444.0
Pfizer AG,,2085621.0,17306.0,54994052.0,,36234.0,"Celebrex, Kaps 200 mg, 100 Stk",97.44,128.25,,,,Celecoxibum,1907.0,N,7680549940529.0
Actavis Switzerland AG,,6150255.0,20295.0,65090001.0,,41974.0,"Celecoxib Actavis, Kaps 100 mg, 30 Stk",13.0,27.2,,,,Celecoxibum,34340.0,N,7680650900016.0
Actavis Switzerland AG,,6150261.0,20295.0,65090002.0,,41974.0,"Celecoxib Actavis, Kaps 200 mg, 30 Stk",20.9,40.4,,,,Celecoxibum,34342.0,N,7680650900023.0
Actavis Switzerland AG,,6150278.0,20295.0,65090003.0,,41974.0,"Celecoxib Actavis, Kaps 200 mg, 100 Stk",0.0,0.0,,,,Celecoxibum,34341.0,N,768065090038.0
Helvepharm AG,,6013044.0,20293.0,63184001.0,,41974.0,"Celecoxib Helvepharm, Kaps 100 mg, 30 Stk",12.85,27.05,,,,Celecoxibum,33795.0,N,7680631840010.0
Helvepharm AG,,6013050.0,20293.0,63184002.0,,41974.0,"Celecoxib Helvepharm, Kaps 200 mg, 30 Stk",21.28,40.85,,,,Celecoxibum,33797.0,N,7680631840027.0
Helvepharm AG,,6013067.0,20293.0,63184003.0,,41974.0,"Celecoxib Helvepharm, Kaps 200 mg, 100 Stk",66.26,92.45,,,,Celecoxibum,33796.0,N,7680631840034.0
Mepha Pharma AG,,5655243.0,20297.0,63126001.0,,41974.0,"Celecoxib Mepha, Kaps 100 mg, 30 Stk",13.61,27.9,,,,Celecoxibum,32468.0,N,7680631260016.0
Mepha Pharma AG,,5655266.0,20297.0,63126003.0,,41974.0,"Celecoxib Mepha, Kaps 200 mg, 30 Stk",21.28,40.85,,,,Celecoxibum,32470.0,N,7680631260030.0
Mepha Pharma AG,,5655272.0,20297.0,63126004.0,,41974.0,"Celecoxib Mepha, Kaps 200 mg, 100 Stk",68.6,95.15,,,,Celecoxibum,32469.0,N,7680631260054.0
Pfizer AG,,5940736.0,20278.0,65095001.0,,41913.0,"Celecoxib Pfizer, Kaps 100 mg, 30 Stk",14.99,29.5,,,,Celecoxibum,33501.0,N,7680650950011.0
Pfizer AG,,5940742.0,20278.0,65095002.0,,41913.0,"Celecoxib Pfizer, Kaps 200 mg, 30 Stk",25.03,45.15,,,,Celecoxibum,33503.0,N,7680650950028.0
Pfizer AG,,5940759.0,20278.0,65095003.0,,41913.0,"Celecoxib Pfizer, Kaps 200 mg, 100 Stk",77.95,105.9,,,,Celecoxibum,33502.0,N,7680650950035.0
Sandoz Pharmaceuticals AG,,5806512.0,20304.0,62936001.0,,41974.0,"Celecoxib Sandoz, Kaps 100 mg, 30 Stk",13.61,27.9,,,,Celecoxibum,32891.0,N,7680629360018.0
Sandoz Pharmaceuticals AG,,5806529.0,20304.0,62936002.0,,41974.0,"Celecoxib Sandoz, Kaps 200 mg, 30 Stk",22.53,42.25,,,,Celecoxibum,32893.0,N,7680629360025.0
Sandoz Pharmaceuticals AG,,5806535.0,20304.0,62936003.0,,41974.0,"Celecoxib Sandoz, Kaps 200 mg, 100 Stk",70.16,96.95,,,,Celecoxibum,32892.0,N,7680629360032.0
Spirig HealthCare AG,,6072319.0,20302.0,63220001.0,,41974.0,"Celecoxib Spirig HC, Kaps 100 mg, 30 Stk",14.99,29.5,,,,Celecoxibum,33989.0,N,7680632200011.0
Spirig HealthCare AG,,6072325.0,20302.0,63220002.0,,41974.0,"Celecoxib Spirig HC, Kaps 200 mg, 30 Stk",25.0,45.1,,,,Celecoxibum,33991.0,N,7680632200028.0
Spirig HealthCare AG,,6072331.0,20302.0,63220003.0,,41974.0,"Celecoxib Spirig HC, Kaps 200 mg, 100 Stk",77.0,104.8,,,,Celecoxibum,33990.0,N,7680632200035.0
MSD Merck Sharp & Dohme AG,,,10419.0,31839017.0,,24181.0,"Celestone Chronodose, Inj Lös, Amp 1 ml",7.88005,17.25,,,,Betamethasoni acetas,1916.0,N,7680318390173.0
Roche Pharma (Schweiz) AG,,1680238.0,16560.0,53338011.0,,35504.0,"CellCept, Filmtabl 500 mg, 150 Stk",383.6251,456.8,,,,Mofetili mycophenolas,1917.0,Y,7680533380119.0
Roche Pharma (Schweiz) AG,,1680221.0,16561.0,53337015.0,,35504.0,"Cellcept, Kaps 250 mg, 300 Stk",418.9966,497.4,,,,Mofetili mycophenolas,1918.0,Y,7680533370158.0
Roche Pharma (Schweiz) AG,,2476310.0,17478.0,54701012.0,,37438.0,"Cellcept, Susp 200 mg/ml, Fl 175 ml",228.5901,278.8,,,,Mofetili mycophenolas,12616.0,N,7680547010125.0
Allergan AG,,2617845.0,17818.0,55345008.0,,37712.0,"Cellufluid, Gtt Opht, 10 ml",4.13,7.6,,,,Carboxymethylcellulosum natricum,13648.0,N,7680553450083.0
Allergan AG,,2617868.0,17818.0,55345010.0,,37712.0,"Cellufluid, Gtt Opht, 3x 10 ml",11.78,21.7,,,,Carboxymethylcellulosum natricum,13649.0,N,7680553450106.0
Allergan AG,,1542186.0,17517.0,52073022.0,,36800.0,"Celluvisc Unit Dose, Gtt Opht, 30x 0.400 ml",4.960016,9.15,,,,Carboxymethylcellulosum natricum,12749.0,N,7680520730224.0
Allergan AG,,1542192.0,17517.0,52073049.0,,36800.0,"Celluvisc Unit Dose, Gtt Opht, 90x 0.400 ml",12.54057,23.15,,,,Carboxymethylcellulosum natricum,12750.0,N,7680520730491.0
ViiV Healthcare GmbH,,3695586.0,18724.0,58197004.0,,40210.0,"Celsentri, Filmtabl 150 mg, 60 Stk",950.77,1104.25,,,,Maravirocum,16676.0,N,7680581970041.0
ViiV Healthcare GmbH,,3695652.0,18724.0,58197012.0,,40210.0,"Celsentri, Filmtabl 300 mg, 60 Stk",950.77,1104.25,,,,Maravirocum,16677.0,N,7680581970126.0
Astellas Pharma AG,,2678189.0,17904.0,55824001.0,,37803.0,"Cephoral DT, Tabl 400 mg, 5 Stk",13.99072,28.35,,,,Cefiximum anhydricum,13893.0,N,7680558240016.0
Astellas Pharma AG,,2678195.0,17904.0,55824003.0,,37803.0,"Cephoral DT, Tabl 400 mg, 7 Stk",18.65429,37.8,,,,Cefiximum anhydricum,13894.0,N,7680558240030.0
Astellas Pharma AG,,2678203.0,17904.0,55824005.0,,37803.0,"Cephoral DT, Tabl 400 mg, 10 Stk",24.6928,44.75,,,,Cefiximum anhydricum,13895.0,N,7680558240054.0
Sanofi-Aventis (Suisse) SA,,2229942.0,17160.0,54663013.0,,36234.0,"Cerezyme, Trockensub 200 IE, Durchstf 1 Stk",1137.848,1309.45,,,,Imiglucerasum,1955.0,N,7680546630133.0
Sanofi-Aventis (Suisse) SA,,2843122.0,17160.0,54663021.0,,40483.0,"Cerezyme, Trockensub 400 IE, Durchstf 1 Stk",2184.03,2456.85,,,,Imiglucerasum,26886.0,N,7680546630218.0
Baxter AG,,1982608.0,16957.0,47953030.0,,35869.0,"Cernevit, Trockensub, Durchstf 10 Stk",65.78,91.9,,,,"Retinolum (Vitamin A), Cholecalciferolum (Vitamin D3), DL-alfa-Tocopherolum (E307), Acidum ascorbicum (Vitamin C, E300), Thiaminum (Vitamin B1), Riboflavinum (Vitamin B2, E101), Pyridoxinum (Vitamin B6), Cyanocobalaminum (Vitamin B12), Acidum folicum, Dexpanthenolum, Biotinum, Nicotinamidum",1958.0,N,7680479530302.0
Novartis Pharma Schweiz AG,,2969863.0,18227.0,56238005.0,,38534.0,"Certican, Tabl 0.250 mg, 6x 10 Stk",197.22,242.8,,,,Everolimusum,14950.0,N,7680562380050.0
Novartis Pharma Schweiz AG,,2969886.0,18227.0,56238001.0,,38534.0,"Certican, Tabl 0.500 mg, 6x 10 Stk",394.43,469.2,,,,Everolimusum,14951.0,N,7680562380012.0
Novartis Pharma Schweiz AG,,2969892.0,18227.0,56238003.0,,38534.0,"Certican, Tabl 0.750 mg, 6x 10 Stk",591.65,695.6,,,,Everolimusum,14952.0,N,7680562380036.0
Novartis Pharma Schweiz AG,,2970990.0,18227.0,56238007.0,,38534.0,"Certican, Tabl 1 mg, 6x 10 Stk",788.87,922.0,,,,Everolimusum,14953.0,N,7680562380074.0
Novartis Pharma Schweiz AG,,2969900.0,18228.0,56239004.0,,38534.0,"Certican, Disp Tabl 0.100 mg, 6x 10 Stk",78.89,106.95,,,,Everolimusum,14954.0,N,7680562390042.0
Novartis Pharma Schweiz AG,,2969917.0,18228.0,56239002.0,,38534.0,"Certican, Disp Tabl 0.250 mg, 6x 10 Stk",197.22,242.8,,,,Everolimusum,14955.0,N,7680562390028.0
Interdelta SA,,880231.0,14084.0,42694010.0,,30025.0,"Cerumenol, Gtt Auric, 11 ml",0.0,6.15,,,,"Paradichlorobenzenum, Orthodichlorobenzenum, Chlorobutanolum hemihydricum, Terebinthinae aetheroleum medicinale, 3-Methoxy-butylis acetas",1962.0,N,7680426940109.0
Mepha Pharma AG,,3038003.0,18261.0,56882001.0,,38596.0,"Cerzin Mepha, Lactabs 10 mg, 10 Stk",4.15,7.65,,,,Cetirizini dihydrochloridum,15087.0,N,7680568820017.0
Mepha Pharma AG,,3038026.0,18261.0,56882005.0,,38596.0,"Cerzin Mepha, Lactabs 10 mg, 30 Stk",10.6,20.35,,,,Cetirizini dihydrochloridum,15088.0,N,7680568820055.0
Mepha Pharma AG,,3038032.0,18261.0,56882009.0,,38596.0,"Cerzin Mepha, Lactabs 10 mg, 50 Stk",14.8,29.25,,,,Cetirizini dihydrochloridum,15089.0,N,7680568820093.0
Mepha Pharma AG,,5601342.0,18141.0,56381005.0,,38353.0,"Cerzin Mepha, Tropfen 10 mg/ml, 20 ml",9.18,18.7,,,,Cetirizini dihydrochloridum,32185.0,N,7680563810051.0
Sandoz Pharmaceuticals AG,,4963014.0,18016.0,56189050.0,,38200.0,"Cetallerg Sandoz, Tabl 10 mg, 10 Stk",4.15,7.65,,,,Cetirizini dihydrochloridum,28679.0,N,7680561890505.0
Sandoz Pharmaceuticals AG,,4963020.0,18016.0,56189051.0,,38200.0,"Cetallerg Sandoz, Tabl 10 mg, 30 Stk",10.6,20.35,,,,Cetirizini dihydrochloridum,28680.0,N,7680561890512.0
Sandoz Pharmaceuticals AG,,4963037.0,18016.0,56189052.0,,38200.0,"Cetallerg Sandoz, Tabl 10 mg, 50 Stk",14.8,29.25,,,,Cetirizini dihydrochloridum,28681.0,N,7680561890529.0
Sandoz Pharmaceuticals AG,,4963043.0,18226.0,56891003.0,,38504.0,"Cetallerg Sandoz, Tropfen 10 mg/ml, 20 ml",9.8,19.45,,,,Cetirizini dihydrochloridum,28682.0,N,7680568910039.0
Actavis Switzerland AG,,3494936.0,18645.0,58209001.0,,39295.0,"Cetirizin Actavis, Filmtabl 10 mg, 10 Stk",3.78,6.95,,,,Cetirizini dihydrochloridum,16472.0,N,7680582090014.0
Actavis Switzerland AG,,3494988.0,18645.0,58209002.0,,39295.0,"Cetirizin Actavis, Filmtabl 10 mg, 30 Stk",10.0,19.65,,,,Cetirizini dihydrochloridum,16473.0,N,7680582090021.0
Actavis Switzerland AG,,3495002.0,18645.0,58209003.0,,39295.0,"Cetirizin Actavis, Filmtabl 10 mg, 50 Stk",14.0,28.35,,,,Cetirizini dihydrochloridum,16474.0,N,7680582090038.0
Helvepharm AG,,2818101.0,18044.0,56329006.0,,38200.0,"Cetirizin Helvepharm, Filmtabl 10 mg, 10 Stk",4.15,7.65,,,,Cetirizini dihydrochloridum,14340.0,N,7680563290068.0
Helvepharm AG,,2818118.0,18044.0,56329010.0,,38200.0,"Cetirizin Helvepharm, Filmtabl 10 mg, 30 Stk",10.6,20.35,,,,Cetirizini dihydrochloridum,14341.0,N,7680563290105.0
Helvepharm AG,,2818130.0,18044.0,56329012.0,,38200.0,"Cetirizin Helvepharm, Filmtabl 10 mg, 50 Stk",14.8,29.25,,,,Cetirizini dihydrochloridum,14342.0,N,7680563290129.0
Helvepharm AG,,2910083.0,18114.0,56382001.0,,38322.0,"Cetirizin Helvepharm, Tropfen 10 mg/ml, 20 ml",9.8,19.45,,,,Cetirizini dihydrochloridum,14535.0,N,7680563820012.0
Spirig HealthCare AG,,5462521.0,18112.0,62568004.0,,38292.0,"Cetirizin Spirig HC, Filmtabl 10 mg, 10 Stk",4.15,7.65,,,,Cetirizini dihydrochloridum,31700.0,N,7680625680042.0
Spirig HealthCare AG,,5462538.0,18112.0,62568005.0,,38292.0,"Cetirizin Spirig HC, Filmtabl 10 mg, 30 Stk",10.6,20.35,,,,Cetirizini dihydrochloridum,31701.0,N,7680625680059.0
Spirig HealthCare AG,,5462544.0,18112.0,62568006.0,,38292.0,"Cetirizin Spirig HC, Filmtabl 10 mg, 50 Stk",14.8,29.25,,,,Cetirizini dihydrochloridum,31702.0,N,7680625680066.0
Streuli Pharma AG,,3991190.0,17984.0,56330014.0,,38200.0,"Cetirizin Streuli, Filmtabl 10 mg, 10 Stk",4.15,7.65,,,,Cetirizini dihydrochloridum,22733.0,N,7680563300149.0
Streuli Pharma AG,,3991238.0,17984.0,56330015.0,,38200.0,"Cetirizin Streuli, Filmtabl 10 mg, 30 Stk",10.6,20.35,,,,Cetirizini dihydrochloridum,22734.0,N,7680563300156.0
Streuli Pharma AG,,3991244.0,17984.0,56330016.0,,38200.0,"Cetirizin Streuli, Filmtabl 10 mg, 50 Stk",14.8,29.25,,,,Cetirizini dihydrochloridum,22735.0,N,7680563300163.0
Streuli Pharma AG,,3991267.0,18115.0,56380002.0,,38322.0,"Cetirizin Streuli, Tropfen 10 mg/ml, 20 ml",9.0,18.5,,,,Cetirizini dihydrochloridum,22736.0,N,7680563800021.0
Pfizer AG,,3402302.0,18509.0,57736007.0,,41456.0,"Champix, Filmtabl 0.500 mg, 56 Stk",91.41,121.35,,,,Vareniclinum,32473.0,N,7680577360078.0
Pfizer AG,,3402331.0,18509.0,57736005.0,,41456.0,"Champix, Filmtabl 1 mg, 56 Stk",91.41,121.35,,,,Vareniclinum,32477.0,N,7680577360054.0
Pfizer AG,,3946858.0,18509.0,57736011.0,,41456.0,"Champix, Filmtabl 1 mg, 112 Stk",179.91,222.95,,,,Vareniclinum,32475.0,N,7680577360115.0
Pfizer AG,,4665185.0,18509.0,57736009.0,,41456.0,"Champix Initialpackung, Filmtabl 11x0.5mg/42x1mg, 1 Stk",91.41,121.35,,,,"Vareniclinum, Vareniclinum",26588.0,N,7680577360092.0
,,,13974.0,,,36526.0,"Chinidinium sulfuric, Tabl 200 mg, 20 Stk",0.0,0.0,,,,,22899.0,N,
,,,13974.0,,,36526.0,"Chinidinium sulfuric, Tabl 200 mg, 100 Stk",0.0,0.0,,,,,22927.0,N,
,,,13974.0,,,36526.0,"Chininium sulfuricum, Tabl 250 mg, 30 Stk",0.0,0.0,,,,,22903.0,N,
,,,13974.0,,,36526.0,"Chininium sulfuricum, Tabl 250 mg, 100 Stk",0.0,0.0,,,,,22902.0,N,
AbbVie AG,,2973385.0,18127.0,55512017.0,,38534.0,"Chirocaine, Inf Lös 0.125 %, Btl 100 ml",16.63,35.45,,,,Levobupivacainum,14591.0,N,7680555120175.0
AbbVie AG,,2973416.0,18127.0,55512019.0,,38534.0,"Chirocaine, Inf Lös 0.125 %, Btl 200 ml",28.27,48.85,,,,Levobupivacainum,14592.0,N,7680555120199.0
Abbott AG,,6134747.0,20272.0,65222001.0,,41944.0,"Cholib, Filmtabl 145mg/20mg, 30 Stk",26.1,46.35,,,,"Simvastatinum, Fenofibratum",34168.0,N,7680652220013.0
Abbott AG,,6134753.0,20272.0,65222002.0,,41944.0,"Cholib, Filmtabl 145mg/20mg, 90 Stk",78.3,106.3,,,,"Simvastatinum, Fenofibratum",34169.0,N,7680652220020.0
Abbott AG,,6134776.0,20272.0,65222003.0,,41944.0,"Cholib, Filmtabl 145mg/40mg, 30 Stk",26.1,46.35,,,,"Simvastatinum, Fenofibratum",34170.0,N,7680652220037.0
Abbott AG,,6134782.0,20272.0,65222004.0,,41944.0,"Cholib, Filmtabl 145mg/40mg, 90 Stk",78.3,106.3,,,,"Simvastatinum, Fenofibratum",34171.0,N,7680652220044.0
IBSA Institut Biochimique SA,,5339743.0,17071.0,33524183.0,,41518.0,"Choriomon, Trockensub 1000 IE c Solv (Spritze), Durchstf 3 Stk",6.47,15.65,,,,Gonadotropinum chorionicum (HCG),31044.0,N,7680335241830.0
IBSA Institut Biochimique SA,,5339766.0,17071.0,33524184.0,,41518.0,"Choriomon, Trockensub 2000 IE c Solv (Spritze), Durchstf 3 Stk",8.17,17.6,,,,Gonadotropinum chorionicum (HCG),31041.0,N,7680335241847.0
IBSA Institut Biochimique SA,,5339789.0,17071.0,33524186.0,,41518.0,"Choriomon, Trockensub 5000 IE c Solv (Spritze), Durchstf 3 Stk",15.93,34.7,,,,Gonadotropinum chorionicum (HCG),31043.0,N,7680335241861.0
Novartis Pharma Schweiz AG,,1405420.0,15740.0,50583112.0,,33312.0,"Cibacen 10, Tabl 10 mg, 28 Stk",21.26,40.8,,,,Benazeprili hydrochloridum,2027.0,N,7680505831120.0
Novartis Pharma Schweiz AG,,1405437.0,15740.0,50583120.0,,33312.0,"Cibacen 10, Tabl 10 mg, 98 Stk",68.76,95.35,,,,Benazeprili hydrochloridum,2028.0,N,7680505831205.0
Novartis Pharma Schweiz AG,,,15740.0,50583139.0,,33312.0,"Cibacen 20, Tabl 20 mg, 28 Stk",35.16,56.75,,,,Benazeprili hydrochloridum,2029.0,N,7680505831397.0
Novartis Pharma Schweiz AG,,1405466.0,15740.0,50583147.0,,33312.0,"Cibacen 20, Tabl 20 mg, 98 Stk",120.62,154.85,,,,Benazeprili hydrochloridum,2030.0,N,7680505831472.0
Novartis Pharma Schweiz AG,,,15740.0,50583023.0,,35139.0,"Cibacen 5, Tabl 5 mg, 28 Stk",12.95,27.15,,,,Benazeprili hydrochloridum,2025.0,N,7680505830239.0
Novartis Pharma Schweiz AG,,,15740.0,50583031.0,,35139.0,"Cibacen 5, Tabl 5 mg, 98 Stk",38.66,60.8,,,,Benazeprili hydrochloridum,2026.0,N,7680505830314.0
Novartis Pharma Schweiz AG,,1459686.0,15991.0,51794044.0,,34043.0,"Cibadrex 10/12.5, Tabl 10/12.5 mg, 28 Stk",8.68,18.15,,,,"Benazeprili hydrochloridum, Hydrochlorothiazidum",2033.0,N,7680517940445.0
Novartis Pharma Schweiz AG,,1459692.0,15991.0,51794052.0,,34043.0,"Cibadrex 10/12.5, Tabl 10/12.5 mg, 98 Stk",28.38,49.0,,,,"Benazeprili hydrochloridum, Hydrochlorothiazidum",2034.0,N,7680517940520.0
Novartis Pharma Schweiz AG,,1459700.0,15991.0,51794060.0,,34043.0,"Cibadrex 20/25, Tabl 20/25 mg, 28 Stk",14.24,28.65,,,,"Benazeprili hydrochloridum, Hydrochlorothiazidum",2035.0,N,7680517940605.0
Novartis Pharma Schweiz AG,,1459717.0,15991.0,51794079.0,,34043.0,"Cibadrex 20/25, Tabl 20/25 mg, 98 Stk",49.73,73.5,,,,"Benazeprili hydrochloridum, Hydrochlorothiazidum",2036.0,N,7680517940797.0
Novartis Pharma Schweiz AG,,,15991.0,51794036.0,,35504.0,"Cibadrex 5/6.25, Tabl 5/6.25 mg, 98 Stk",15.92,34.7,,,,"Benazeprili hydrochloridum, Hydrochlorothiazidum",2032.0,N,7680517940360.0
Dermapharm AG,,5304437.0,19526.0,60553001.0,,41091.0,"Ciclocutan, Creme 10 mg/g, Tb 20 g",3.9451,8.65,,,,Ciclopiroxum olaminum,30792.0,N,7680605530015.0
Dermapharm AG,,5304443.0,19526.0,60553002.0,,41091.0,"Ciclocutan, Creme 10 mg/g, Tb 50 g",8.3798,17.8,,,,Ciclopiroxum olaminum,30793.0,N,7680605530022.0
Dermapharm AG,,4924445.0,19498.0,57585003.0,,40725.0,"Ciclocutan, Lös, 20 ml",4.45,9.2,,,,Ciclopiroxum olaminum,28338.0,N,7680575850038.0
Astellas Pharma AG,,4378534.0,19124.0,58344001.0,,40118.0,"Ciclopoli Nagellack, liq 8 %, 3.300 ml",16.89282,35.8,,,,Ciclopiroxum,25310.0,N,7680583440016.0
Astellas Pharma AG,,4378540.0,19124.0,58344002.0,,40118.0,"Ciclopoli Nagellack, liq 8 %, 6.600 ml",27.50895,48.0,,,,Ciclopiroxum,25311.0,N,7680583440023.0
Alcon Switzerland SA,,1586835.0,16178.0,51898028.0,,34592.0,"Ciloxan, Gtt Opht, 5 ml",5.3,14.25,,,,Ciprofloxacinum,2044.0,N,7680518980280.0
Alcon Switzerland SA,,2737874.0,17987.0,55982001.0,,37987.0,"Ciloxan, Augensalbe, 3.500 g",5.3,14.25,,,,Ciprofloxacinum,14102.0,N,7680559820019.0
Zeller Medical AG Pflanzliche Heilmittel,,3796749.0,18319.0,56933017.0,,39600.0,"Cimifemin Forte, Tabl 13 mg, 30 Stk",23.4,43.15,,,,Cimicifugae extractum ethanolicum siccum DER: 4.5-8.5:1,17096.0,N,7680569330171.0
Zeller Medical AG Pflanzliche Heilmittel,,3796761.0,18319.0,56933018.0,,39600.0,"Cimifemin Forte, Tabl 13 mg, 90 Stk",59.67,110.1,,,,Cimicifugae extractum ethanolicum siccum DER: 4.5-8.5:1,17097.0,N,7680569330188.0
Zeller Medical AG Pflanzliche Heilmittel,,3031047.0,18319.0,56933004.0,,38687.0,"Cimifemin Uno, Tabl 6.500 mg, 30 Stk",15.01,27.65,,,,Cimicifugae extractum ethanolicum siccum DER: 4.5-8.5:1,15260.0,N,7680569330041.0
Zeller Medical AG Pflanzliche Heilmittel,,3031053.0,18319.0,56933016.0,,38687.0,"Cimifemin Uno, Tabl 6.500 mg, 90 Stk",38.28,70.65,,,,Cimicifugae extractum ethanolicum siccum DER: 4.5-8.5:1,15261.0,N,7680569330164.0
UCB-Pharma SA,,4640601.0,19229.0,60096001.0,,40391.0,"Cimzia, Inj Lös 200 mg/ml, 2 Fertigspr 1 ml",1166.67,1341.05,,,,Certolizumabum pegolum,26463.0,N,7680600960015.0
Streuli Pharma AG,,803503.0,13437.0,40441018.0,,29295.0,"Cinnageron, Kaps 75 mg, 30 Stk",6.4,15.55,,,,Cinnarizinum,2076.0,N,7680404410181.0
Streuli Pharma AG,,774546.0,13437.0,40441026.0,,29295.0,"Cinnageron, Kaps 75 mg, 100 Stk",19.0,38.2,,,,Cinnarizinum,2077.0,N,7680404410266.0
ViroPharma LLC,,,19896.0,61636001.0,,41913.0,"Cinryze, Trockensub 500 E, Durchstf 2 Stk",1616.52,1834.4,,,,Proteina plasmatis humani,32926.0,N,7680616360014.0
